timestep,policy_id,gt_policy_id,confidence,entropy,prob_policy_0,prob_policy_1
0.000000,0,0,0.928821,0.256677,0.928821,0.071179
0.033333,0,0,0.928821,0.256677,0.928821,0.071179
0.066667,0,0,0.928821,0.256677,0.928821,0.071179
0.100000,0,0,0.928821,0.256677,0.928821,0.071179
0.133333,0,0,0.928821,0.256677,0.928821,0.071179
0.166667,0,0,0.928821,0.256677,0.928821,0.071179
0.200000,0,0,0.928821,0.256677,0.928821,0.071179
0.233333,0,0,0.928821,0.256677,0.928821,0.071179
0.266667,0,0,0.964410,0.153668,0.964410,0.035590
0.300000,0,0,0.964410,0.153668,0.964410,0.035590
0.333333,0,0,0.964410,0.153668,0.964410,0.035590
0.366667,0,0,0.964410,0.153668,0.964410,0.035590
0.400000,0,0,0.964410,0.153668,0.964410,0.035590
0.433333,0,0,0.964410,0.153668,0.964410,0.035590
0.466667,0,0,0.964410,0.153668,0.964410,0.035590
0.500000,0,0,0.964410,0.153668,0.964410,0.035590
0.533333,0,0,0.999439,0.004759,0.999439,0.000561
0.566667,0,0,0.999439,0.004759,0.999439,0.000561
0.600000,0,0,0.999439,0.004759,0.999439,0.000561
0.633333,0,0,0.999439,0.004759,0.999439,0.000561
0.666667,0,0,0.999439,0.004759,0.999439,0.000561
0.700000,0,0,0.999439,0.004759,0.999439,0.000561
0.733333,0,0,0.999439,0.004759,0.999439,0.000561
0.766667,0,0,0.999439,0.004759,0.999439,0.000561
0.800000,0,0,0.999409,0.004984,0.999409,0.000591
0.833333,0,0,0.999409,0.004984,0.999409,0.000591
0.866667,0,0,0.999409,0.004984,0.999409,0.000591
0.900000,0,0,0.999409,0.004984,0.999409,0.000591
0.933333,0,0,0.999409,0.004984,0.999409,0.000591
0.966667,0,0,0.999409,0.004984,0.999409,0.000591
1.000000,0,0,0.999409,0.004984,0.999409,0.000591
1.033333,0,0,0.999409,0.004984,0.999409,0.000591
1.066667,0,0,0.999968,0.000359,0.999968,0.000032
1.100000,0,0,0.999968,0.000359,0.999968,0.000032
1.133333,0,0,0.999968,0.000359,0.999968,0.000032
