timestep,gt_policy_id,pred_policy_id,confidence,entropy
0.000000,1,-1,,
0.033333,1,-1,,
0.066667,1,-1,,
0.100000,1,-1,,
0.133333,1,-1,,
0.166667,1,-1,,
0.200000,1,-1,,
0.233333,1,-1,,
0.266667,1,-1,,
0.300000,1,-1,,
0.333333,1,-1,,
0.366667,1,-1,,
0.400000,1,-1,,
0.433333,1,-1,,
0.466667,1,-1,,
0.500000,1,1,0.998922,0.008440
0.533333,1,1,0.965639,0.149591
0.566667,1,1,0.999876,0.001238
0.600000,1,1,0.999876,0.001238
0.633333,1,1,0.994769,0.032697
0.666667,1,1,0.999999,0.000013
0.700000,1,1,0.999459,0.004610
0.733333,1,1,0.994054,0.036400
0.766667,1,1,0.999974,0.000300
0.800000,1,1,0.948244,0.203655
0.833333,1,0,0.648379,0.648444
0.866667,1,0,0.948173,0.203860
0.900000,1,1,0.937457,0.233909
0.933333,1,1,0.937457,0.233909
0.966667,1,1,0.999999,0.000014
1.000000,1,1,0.999999,0.000017
1.033333,1,1,0.999996,0.000059
1.066667,1,1,0.999996,0.000059
1.100000,1,1,1.000000,0.000000
1.133333,1,1,0.999296,0.005816
1.166667,1,1,0.999296,0.005816
1.200000,1,0,0.913214,0.295038
1.233333,1,0,0.973373,0.122814
1.266667,1,1,1.000000,0.000002
1.300000,1,1,0.999983,0.000202
1.333333,1,1,0.999983,0.000202
1.366667,1,1,1.000000,0.000000
1.400000,1,1,0.999726,0.002523
1.433333,1,1,1.000000,0.000000
1.466667,1,1,0.866533,0.392925
1.500000,1,1,1.000000,0.000000
1.533333,1,1,1.000000,0.000000
1.566667,1,0,0.882072,0.362776
1.600000,1,0,0.999993,0.000091
1.633333,1,1,0.998351,0.012214
1.666667,1,1,0.998351,0.012214
1.700000,1,1,1.000000,0.000000
1.733333,1,1,0.999982,0.000210
1.766667,1,1,1.000000,0.000000
1.800000,1,1,1.000000,0.000000
1.833333,1,1,0.999997,0.000035
1.866667,1,1,1.000000,0.000002
1.900000,1,1,1.000000,0.000002
1.933333,1,1,0.999999,0.000012
1.966667,1,1,0.999999,0.000012
2.000000,1,1,0.971044,0.131093
2.033333,1,0,0.990465,0.053853
2.066667,1,1,0.999969,0.000353
2.100000,1,1,0.994630,0.033422
2.133333,1,1,0.999045,0.007595
2.166667,1,1,0.999982,0.000210
2.200000,1,1,1.000000,0.000000
2.233333,1,1,0.999997,0.000035
2.266667,1,1,0.999911,0.000921
2.300000,1,1,1.000000,0.000002
2.333333,1,1,0.999738,0.002421
2.366667,1,1,0.997298,0.018677
2.400000,1,1,0.996104,0.025505
2.433333,1,1,1.000000,0.000002
2.466667,1,1,0.971044,0.131093
2.500000,1,1,0.999969,0.000353
2.533333,1,1,0.994630,0.033422
2.566667,1,1,0.999045,0.007595
2.600000,1,1,1.000000,0.000000
2.633333,1,1,1.000000,0.000000
2.666667,1,1,0.999997,0.000035
2.700000,1,1,1.000000,0.000002
2.733333,1,1,0.993941,0.036980
2.766667,1,1,0.999738,0.002421
2.800000,1,1,1.000000,0.000000
2.833333,1,1,0.996104,0.025505
2.866667,1,1,0.999998,0.000025
2.900000,1,1,1.000000,0.000000
2.933333,1,1,1.000000,0.000000
2.966667,1,1,1.000000,0.000000
3.000000,1,1,1.000000,0.000000
3.033333,1,1,0.986944,0.069615
3.066667,1,1,0.997465,0.017685
3.100000,1,1,0.997465,0.017685
3.133333,1,1,0.999005,0.007874
3.166667,1,1,0.999911,0.000921
3.200000,1,1,1.000000,0.000002
3.233333,1,1,1.000000,0.000000
3.266667,1,1,0.999997,0.000041
3.300000,1,1,0.999148,0.006872
3.333333,1,1,0.999997,0.000037
3.366667,1,1,1.000000,0.000002
3.400000,1,1,1.000000,0.000000
3.433333,1,1,1.000000,0.000000
3.466667,1,1,1.000000,0.000000
3.500000,1,1,1.000000,0.000001
3.533333,1,1,0.999993,0.000084
3.566667,1,0,0.926686,0.262127
3.600000,1,1,0.960671,0.165805
3.633333,1,1,0.999995,0.000061
3.666667,1,1,0.999997,0.000045
3.700000,1,1,0.999997,0.000045
3.733333,1,1,0.975719,0.114263
3.766667,1,1,0.975719,0.114263
3.800000,1,1,0.999902,0.001004
3.833333,1,1,1.000000,0.000006
3.866667,1,0,0.683032,0.624563
3.900000,1,1,0.540617,0.689844
3.933333,1,1,1.000000,0.000001
3.966667,1,1,0.941885,0.221748
4.000000,1,1,0.999112,0.007126
4.033333,1,1,0.999112,0.007126
4.066667,1,1,0.999996,0.000057
4.100000,0,1,0.999996,0.000057
4.133333,0,0,0.779799,0.527162
4.166667,0,1,0.999998,0.000027
4.200000,0,0,0.848239,0.425752
4.233333,0,0,0.968867,0.138658
4.266667,0,1,0.998324,0.012387
4.300000,0,1,0.919797,0.279265
4.333333,0,0,0.999999,0.000020
4.366667,0,0,0.999997,0.000038
4.400000,0,0,0.999991,0.000115
4.433333,0,0,0.999999,0.000016
4.466667,0,0,0.999999,0.000016
4.500000,0,0,0.558191,0.686359
4.533333,0,0,0.550744,0.687988
4.566667,0,1,0.658723,0.641879
4.600000,0,1,0.991863,0.047253
4.633333,0,0,0.996199,0.024973
4.666667,0,0,0.999513,0.004200
4.700000,0,0,0.992714,0.043122
4.733333,0,0,0.998952,0.008240
4.766667,0,0,0.999903,0.000990
4.800000,0,0,0.999977,0.000273
4.833333,0,0,0.999952,0.000522
4.866667,0,0,0.997575,0.017025
4.900000,0,0,0.968533,0.139804
4.933333,0,0,0.998692,0.009992
4.966667,0,0,0.999965,0.000395
5.000000,0,0,0.991156,0.050618
5.033333,0,1,0.925931,0.264038
5.066667,0,1,0.855101,0.413758
5.100000,0,0,0.993402,0.039703
5.133333,0,0,0.928688,0.257020
5.166667,0,0,0.908282,0.306495
5.200000,0,0,0.910546,0.301272
5.233333,0,0,0.999990,0.000119
5.266667,0,0,0.999994,0.000084
5.300000,0,0,0.999504,0.004270
5.333333,0,0,0.999995,0.000063
5.366667,0,0,0.999137,0.006949
5.400000,0,1,0.999861,0.001371
5.433333,0,1,0.955573,0.181765
5.466667,0,0,0.999909,0.000939
5.500000,0,0,0.999909,0.000939
5.533333,0,0,0.998737,0.009690
5.566667,0,0,0.999048,0.007576
5.600000,0,0,1.000000,0.000003
5.633333,0,0,0.999990,0.000123
5.666667,0,0,0.999277,0.005949
5.700000,0,0,0.999990,0.000121
5.733333,0,0,0.999040,0.007628
5.766667,0,0,0.985628,0.075240
5.800000,0,0,0.999992,0.000100
5.833333,0,0,0.999952,0.000529
5.866667,0,0,0.999940,0.000643
5.900000,0,0,0.999997,0.000041
5.933333,0,0,0.999455,0.004641
5.966667,0,0,0.999725,0.002526
6.000000,0,0,1.000000,0.000008
6.033333,0,0,0.999987,0.000158
6.066667,0,0,0.999945,0.000596
6.100000,0,0,0.999803,0.001876
6.133333,0,0,0.999921,0.000826
6.166667,0,0,0.999996,0.000057
6.200000,0,0,0.999951,0.000534
6.233333,0,0,0.999951,0.000534
6.266667,0,0,0.999961,0.000434
6.300000,0,0,0.999961,0.000434
6.333333,0,0,0.999589,0.003615
6.366667,0,0,0.999589,0.003615
6.400000,0,0,0.999908,0.000948
6.433333,0,0,0.999908,0.000948
6.466667,0,0,0.999175,0.006681
6.500000,0,0,0.999736,0.002441
6.533333,0,0,0.999736,0.002441
6.566667,0,0,0.999939,0.000654
6.600000,0,0,0.999939,0.000654
6.633333,0,0,0.999939,0.000654
6.666667,0,0,0.999599,0.003537
6.700000,0,0,0.999599,0.003537
6.733333,0,0,0.999599,0.003537
6.766667,0,0,0.999599,0.003537
6.800000,0,0,0.999599,0.003537
6.833333,0,0,0.999599,0.003537
6.866667,0,0,0.999599,0.003537
6.900000,0,0,0.999599,0.003537
6.933333,0,0,0.999599,0.003537
